name	type	source	detector	wavelength_nominal	units	sampling_frequency
S9-D3	NIRSCWAMPLITUDE	9	3	830	n/a	10.41666666666667
S10-D3	NIRSCWAMPLITUDE	10	3	830	n/a	10.41666666666667
S11-D3	NIRSCWAMPLITUDE	11	3	830	n/a	10.41666666666667
S12-D3	NIRSCWAMPLITUDE	12	3	830	n/a	10.41666666666667
S13-D3	NIRSCWAMPLITUDE	13	3	830	n/a	10.41666666666667
S14-D3	NIRSCWAMPLITUDE	14	3	830	n/a	10.41666666666667
S15-D3	NIRSCWAMPLITUDE	15	3	830	n/a	10.41666666666667
S16-D3	NIRSCWAMPLITUDE	16	3	830	n/a	10.41666666666667
S17-D3	NIRSCWAMPLITUDE	17	3	830	n/a	10.41666666666667
S18-D3	NIRSCWAMPLITUDE	18	3	830	n/a	10.41666666666667
S19-D3	NIRSCWAMPLITUDE	19	3	830	n/a	10.41666666666667
S20-D3	NIRSCWAMPLITUDE	20	3	830	n/a	10.41666666666667
S1-D4	NIRSCWAMPLITUDE	1	4	830	n/a	10.41666666666667
S2-D4	NIRSCWAMPLITUDE	2	4	830	n/a	10.41666666666667
S3-D4	NIRSCWAMPLITUDE	3	4	830	n/a	10.41666666666667
S4-D4	NIRSCWAMPLITUDE	4	4	830	n/a	10.41666666666667
S5-D4	NIRSCWAMPLITUDE	5	4	830	n/a	10.41666666666667
S6-D4	NIRSCWAMPLITUDE	6	4	830	n/a	10.41666666666667
S7-D4	NIRSCWAMPLITUDE	7	4	830	n/a	10.41666666666667
S8-D4	NIRSCWAMPLITUDE	8	4	830	n/a	10.41666666666667
S9-D4	NIRSCWAMPLITUDE	9	4	830	n/a	10.41666666666667
S10-D4	NIRSCWAMPLITUDE	10	4	830	n/a	10.41666666666667
S11-D4	NIRSCWAMPLITUDE	11	4	830	n/a	10.41666666666667
S12-D4	NIRSCWAMPLITUDE	12	4	830	n/a	10.41666666666667
S13-D4	NIRSCWAMPLITUDE	13	4	830	n/a	10.41666666666667
S14-D4	NIRSCWAMPLITUDE	14	4	830	n/a	10.41666666666667
S15-D4	NIRSCWAMPLITUDE	15	4	830	n/a	10.41666666666667
S16-D4	NIRSCWAMPLITUDE	16	4	830	n/a	10.41666666666667
S18-D4	NIRSCWAMPLITUDE	18	4	830	n/a	10.41666666666667
S19-D4	NIRSCWAMPLITUDE	19	4	830	n/a	10.41666666666667
S20-D4	NIRSCWAMPLITUDE	20	4	830	n/a	10.41666666666667
S100-D4	NIRSCWAMPLITUDE	100	4	830	n/a	10.41666666666667
S110-D4	NIRSCWAMPLITUDE	110	4	830	n/a	10.41666666666667
S1-D5	NIRSCWAMPLITUDE	1	5	830	n/a	10.41666666666667
S2-D5	NIRSCWAMPLITUDE	2	5	830	n/a	10.41666666666667
S3-D5	NIRSCWAMPLITUDE	3	5	830	n/a	10.41666666666667
S4-D5	NIRSCWAMPLITUDE	4	5	830	n/a	10.41666666666667
S5-D5	NIRSCWAMPLITUDE	5	5	830	n/a	10.41666666666667
S6-D5	NIRSCWAMPLITUDE	6	5	830	n/a	10.41666666666667
S7-D5	NIRSCWAMPLITUDE	7	5	830	n/a	10.41666666666667
S8-D5	NIRSCWAMPLITUDE	8	5	830	n/a	10.41666666666667
S9-D5	NIRSCWAMPLITUDE	9	5	830	n/a	10.41666666666667
S10-D5	NIRSCWAMPLITUDE	10	5	830	n/a	10.41666666666667
S11-D5	NIRSCWAMPLITUDE	11	5	830	n/a	10.41666666666667
S12-D5	NIRSCWAMPLITUDE	12	5	830	n/a	10.41666666666667
S13-D5	NIRSCWAMPLITUDE	13	5	830	n/a	10.41666666666667
S14-D5	NIRSCWAMPLITUDE	14	5	830	n/a	10.41666666666667
S15-D5	NIRSCWAMPLITUDE	15	5	830	n/a	10.41666666666667
S16-D5	NIRSCWAMPLITUDE	16	5	830	n/a	10.41666666666667
S17-D5	NIRSCWAMPLITUDE	17	5	830	n/a	10.41666666666667
S18-D5	NIRSCWAMPLITUDE	18	5	830	n/a	10.41666666666667
S19-D5	NIRSCWAMPLITUDE	19	5	830	n/a	10.41666666666667
S21-D5	NIRSCWAMPLITUDE	21	5	830	n/a	10.41666666666667
S22-D5	NIRSCWAMPLITUDE	22	5	830	n/a	10.41666666666667
S1-D6	NIRSCWAMPLITUDE	1	6	830	n/a	10.41666666666667
S2-D6	NIRSCWAMPLITUDE	2	6	830	n/a	10.41666666666667
S3-D6	NIRSCWAMPLITUDE	3	6	830	n/a	10.41666666666667
S4-D6	NIRSCWAMPLITUDE	4	6	830	n/a	10.41666666666667
S5-D6	NIRSCWAMPLITUDE	5	6	830	n/a	10.41666666666667
S6-D6	NIRSCWAMPLITUDE	6	6	830	n/a	10.41666666666667
S7-D6	NIRSCWAMPLITUDE	7	6	830	n/a	10.41666666666667
S8-D6	NIRSCWAMPLITUDE	8	6	830	n/a	10.41666666666667
S9-D6	NIRSCWAMPLITUDE	9	6	830	n/a	10.41666666666667
S10-D6	NIRSCWAMPLITUDE	10	6	830	n/a	10.41666666666667
S11-D6	NIRSCWAMPLITUDE	11	6	830	n/a	10.41666666666667
S12-D6	NIRSCWAMPLITUDE	12	6	830	n/a	10.41666666666667
S13-D6	NIRSCWAMPLITUDE	13	6	830	n/a	10.41666666666667
S14-D6	NIRSCWAMPLITUDE	14	6	830	n/a	10.41666666666667
S15-D6	NIRSCWAMPLITUDE	15	6	830	n/a	10.41666666666667
S16-D6	NIRSCWAMPLITUDE	16	6	830	n/a	10.41666666666667
S17-D6	NIRSCWAMPLITUDE	17	6	830	n/a	10.41666666666667
S18-D6	NIRSCWAMPLITUDE	18	6	830	n/a	10.41666666666667
S19-D6	NIRSCWAMPLITUDE	19	6	830	n/a	10.41666666666667
S20-D6	NIRSCWAMPLITUDE	20	6	830	n/a	10.41666666666667
S21-D6	NIRSCWAMPLITUDE	21	6	830	n/a	10.41666666666667
S22-D6	NIRSCWAMPLITUDE	22	6	830	n/a	10.41666666666667
S23-D6	NIRSCWAMPLITUDE	23	6	830	n/a	10.41666666666667
S1-D7	NIRSCWAMPLITUDE	1	7	830	n/a	10.41666666666667
S2-D7	NIRSCWAMPLITUDE	2	7	830	n/a	10.41666666666667
S3-D7	NIRSCWAMPLITUDE	3	7	830	n/a	10.41666666666667
S4-D7	NIRSCWAMPLITUDE	4	7	830	n/a	10.41666666666667
S5-D7	NIRSCWAMPLITUDE	5	7	830	n/a	10.41666666666667
S6-D7	NIRSCWAMPLITUDE	6	7	830	n/a	10.41666666666667
S7-D7	NIRSCWAMPLITUDE	7	7	830	n/a	10.41666666666667
S8-D7	NIRSCWAMPLITUDE	8	7	830	n/a	10.41666666666667
S9-D7	NIRSCWAMPLITUDE	9	7	830	n/a	10.41666666666667
S10-D7	NIRSCWAMPLITUDE	10	7	830	n/a	10.41666666666667
S11-D7	NIRSCWAMPLITUDE	11	7	830	n/a	10.41666666666667
S12-D7	NIRSCWAMPLITUDE	12	7	830	n/a	10.41666666666667
S13-D7	NIRSCWAMPLITUDE	13	7	830	n/a	10.41666666666667
S14-D7	NIRSCWAMPLITUDE	14	7	830	n/a	10.41666666666667
S15-D7	NIRSCWAMPLITUDE	15	7	830	n/a	10.41666666666667
S16-D7	NIRSCWAMPLITUDE	16	7	830	n/a	10.41666666666667
S17-D7	NIRSCWAMPLITUDE	17	7	830	n/a	10.41666666666667
S18-D7	NIRSCWAMPLITUDE	18	7	830	n/a	10.41666666666667
S19-D7	NIRSCWAMPLITUDE	19	7	830	n/a	10.41666666666667
S20-D7	NIRSCWAMPLITUDE	20	7	830	n/a	10.41666666666667
S21-D7	NIRSCWAMPLITUDE	21	7	830	n/a	10.41666666666667
S22-D7	NIRSCWAMPLITUDE	22	7	830	n/a	10.41666666666667
S23-D7	NIRSCWAMPLITUDE	23	7	830	n/a	10.41666666666667
S24-D7	NIRSCWAMPLITUDE	24	7	830	n/a	10.41666666666667
S1-D8	NIRSCWAMPLITUDE	1	8	830	n/a	10.41666666666667
S2-D8	NIRSCWAMPLITUDE	2	8	830	n/a	10.41666666666667
S3-D8	NIRSCWAMPLITUDE	3	8	830	n/a	10.41666666666667
S4-D8	NIRSCWAMPLITUDE	4	8	830	n/a	10.41666666666667
S5-D8	NIRSCWAMPLITUDE	5	8	830	n/a	10.41666666666667
S6-D8	NIRSCWAMPLITUDE	6	8	830	n/a	10.41666666666667
S7-D8	NIRSCWAMPLITUDE	7	8	830	n/a	10.41666666666667
S8-D8	NIRSCWAMPLITUDE	8	8	830	n/a	10.41666666666667
S9-D8	NIRSCWAMPLITUDE	9	8	830	n/a	10.41666666666667
S10-D8	NIRSCWAMPLITUDE	10	8	830	n/a	10.41666666666667
S11-D8	NIRSCWAMPLITUDE	11	8	830	n/a	10.41666666666667
S12-D8	NIRSCWAMPLITUDE	12	8	830	n/a	10.41666666666667
S13-D8	NIRSCWAMPLITUDE	13	8	830	n/a	10.41666666666667
S14-D8	NIRSCWAMPLITUDE	14	8	830	n/a	10.41666666666667
S15-D8	NIRSCWAMPLITUDE	15	8	830	n/a	10.41666666666667
S16-D8	NIRSCWAMPLITUDE	16	8	830	n/a	10.41666666666667
S17-D8	NIRSCWAMPLITUDE	17	8	830	n/a	10.41666666666667
S18-D8	NIRSCWAMPLITUDE	18	8	830	n/a	10.41666666666667
S19-D8	NIRSCWAMPLITUDE	19	8	830	n/a	10.41666666666667
S20-D8	NIRSCWAMPLITUDE	20	8	830	n/a	10.41666666666667
S22-D8	NIRSCWAMPLITUDE	22	8	830	n/a	10.41666666666667
S23-D8	NIRSCWAMPLITUDE	23	8	830	n/a	10.41666666666667
S24-D8	NIRSCWAMPLITUDE	24	8	830	n/a	10.41666666666667
S110-D8	NIRSCWAMPLITUDE	110	8	830	n/a	10.41666666666667
S1-D9	NIRSCWAMPLITUDE	1	9	830	n/a	10.41666666666667
S2-D9	NIRSCWAMPLITUDE	2	9	830	n/a	10.41666666666667
S3-D9	NIRSCWAMPLITUDE	3	9	830	n/a	10.41666666666667
S5-D9	NIRSCWAMPLITUDE	5	9	830	n/a	10.41666666666667
S6-D9	NIRSCWAMPLITUDE	6	9	830	n/a	10.41666666666667
S7-D9	NIRSCWAMPLITUDE	7	9	830	n/a	10.41666666666667
S8-D9	NIRSCWAMPLITUDE	8	9	830	n/a	10.41666666666667
S9-D9	NIRSCWAMPLITUDE	9	9	830	n/a	10.41666666666667
S10-D9	NIRSCWAMPLITUDE	10	9	830	n/a	10.41666666666667
S11-D9	NIRSCWAMPLITUDE	11	9	830	n/a	10.41666666666667
S12-D9	NIRSCWAMPLITUDE	12	9	830	n/a	10.41666666666667
S13-D9	NIRSCWAMPLITUDE	13	9	830	n/a	10.41666666666667
S14-D9	NIRSCWAMPLITUDE	14	9	830	n/a	10.41666666666667
S15-D9	NIRSCWAMPLITUDE	15	9	830	n/a	10.41666666666667
S16-D9	NIRSCWAMPLITUDE	16	9	830	n/a	10.41666666666667
S17-D9	NIRSCWAMPLITUDE	17	9	830	n/a	10.41666666666667
S18-D9	NIRSCWAMPLITUDE	18	9	830	n/a	10.41666666666667
S19-D9	NIRSCWAMPLITUDE	19	9	830	n/a	10.41666666666667
S21-D9	NIRSCWAMPLITUDE	21	9	830	n/a	10.41666666666667
S22-D9	NIRSCWAMPLITUDE	22	9	830	n/a	10.41666666666667
S23-D9	NIRSCWAMPLITUDE	23	9	830	n/a	10.41666666666667
S25-D9	NIRSCWAMPLITUDE	25	9	830	n/a	10.41666666666667
S26-D9	NIRSCWAMPLITUDE	26	9	830	n/a	10.41666666666667
S1-D10	NIRSCWAMPLITUDE	1	10	830	n/a	10.41666666666667
S2-D10	NIRSCWAMPLITUDE	2	10	830	n/a	10.41666666666667
S3-D10	NIRSCWAMPLITUDE	3	10	830	n/a	10.41666666666667
S4-D10	NIRSCWAMPLITUDE	4	10	830	n/a	10.41666666666667
S5-D10	NIRSCWAMPLITUDE	5	10	830	n/a	10.41666666666667
S6-D10	NIRSCWAMPLITUDE	6	10	830	n/a	10.41666666666667
S7-D10	NIRSCWAMPLITUDE	7	10	830	n/a	10.41666666666667
S8-D10	NIRSCWAMPLITUDE	8	10	830	n/a	10.41666666666667
S9-D10	NIRSCWAMPLITUDE	9	10	830	n/a	10.41666666666667
S10-D10	NIRSCWAMPLITUDE	10	10	830	n/a	10.41666666666667
S11-D10	NIRSCWAMPLITUDE	11	10	830	n/a	10.41666666666667
S12-D10	NIRSCWAMPLITUDE	12	10	830	n/a	10.41666666666667
S13-D10	NIRSCWAMPLITUDE	13	10	830	n/a	10.41666666666667
S14-D10	NIRSCWAMPLITUDE	14	10	830	n/a	10.41666666666667
S15-D10	NIRSCWAMPLITUDE	15	10	830	n/a	10.41666666666667
S16-D10	NIRSCWAMPLITUDE	16	10	830	n/a	10.41666666666667
S17-D10	NIRSCWAMPLITUDE	17	10	830	n/a	10.41666666666667
S18-D10	NIRSCWAMPLITUDE	18	10	830	n/a	10.41666666666667
S19-D10	NIRSCWAMPLITUDE	19	10	830	n/a	10.41666666666667
S20-D10	NIRSCWAMPLITUDE	20	10	830	n/a	10.41666666666667
S21-D10	NIRSCWAMPLITUDE	21	10	830	n/a	10.41666666666667
S22-D10	NIRSCWAMPLITUDE	22	10	830	n/a	10.41666666666667
S23-D10	NIRSCWAMPLITUDE	23	10	830	n/a	10.41666666666667
S24-D10	NIRSCWAMPLITUDE	24	10	830	n/a	10.41666666666667
S25-D10	NIRSCWAMPLITUDE	25	10	830	n/a	10.41666666666667
S26-D10	NIRSCWAMPLITUDE	26	10	830	n/a	10.41666666666667
S27-D10	NIRSCWAMPLITUDE	27	10	830	n/a	10.41666666666667
S1-D11	NIRSCWAMPLITUDE	1	11	830	n/a	10.41666666666667
S2-D11	NIRSCWAMPLITUDE	2	11	830	n/a	10.41666666666667
S3-D11	NIRSCWAMPLITUDE	3	11	830	n/a	10.41666666666667
S4-D11	NIRSCWAMPLITUDE	4	11	830	n/a	10.41666666666667
S5-D11	NIRSCWAMPLITUDE	5	11	830	n/a	10.41666666666667
S6-D11	NIRSCWAMPLITUDE	6	11	830	n/a	10.41666666666667
S7-D11	NIRSCWAMPLITUDE	7	11	830	n/a	10.41666666666667
S8-D11	NIRSCWAMPLITUDE	8	11	830	n/a	10.41666666666667
S9-D11	NIRSCWAMPLITUDE	9	11	830	n/a	10.41666666666667
S10-D11	NIRSCWAMPLITUDE	10	11	830	n/a	10.41666666666667
S11-D11	NIRSCWAMPLITUDE	11	11	830	n/a	10.41666666666667
S12-D11	NIRSCWAMPLITUDE	12	11	830	n/a	10.41666666666667
S13-D11	NIRSCWAMPLITUDE	13	11	830	n/a	10.41666666666667
S14-D11	NIRSCWAMPLITUDE	14	11	830	n/a	10.41666666666667
S15-D11	NIRSCWAMPLITUDE	15	11	830	n/a	10.41666666666667
S16-D11	NIRSCWAMPLITUDE	16	11	830	n/a	10.41666666666667
S17-D11	NIRSCWAMPLITUDE	17	11	830	n/a	10.41666666666667
S18-D11	NIRSCWAMPLITUDE	18	11	830	n/a	10.41666666666667
S19-D11	NIRSCWAMPLITUDE	19	11	830	n/a	10.41666666666667
S20-D11	NIRSCWAMPLITUDE	20	11	830	n/a	10.41666666666667
S21-D11	NIRSCWAMPLITUDE	21	11	830	n/a	10.41666666666667
S22-D11	NIRSCWAMPLITUDE	22	11	830	n/a	10.41666666666667
S23-D11	NIRSCWAMPLITUDE	23	11	830	n/a	10.41666666666667
S24-D11	NIRSCWAMPLITUDE	24	11	830	n/a	10.41666666666667
S25-D11	NIRSCWAMPLITUDE	25	11	830	n/a	10.41666666666667
S26-D11	NIRSCWAMPLITUDE	26	11	830	n/a	10.41666666666667
S27-D11	NIRSCWAMPLITUDE	27	11	830	n/a	10.41666666666667
S28-D11	NIRSCWAMPLITUDE	28	11	830	n/a	10.41666666666667
S1-D12	NIRSCWAMPLITUDE	1	12	830	n/a	10.41666666666667
S2-D12	NIRSCWAMPLITUDE	2	12	830	n/a	10.41666666666667
S3-D12	NIRSCWAMPLITUDE	3	12	830	n/a	10.41666666666667
S4-D12	NIRSCWAMPLITUDE	4	12	830	n/a	10.41666666666667
S5-D12	NIRSCWAMPLITUDE	5	12	830	n/a	10.41666666666667
S6-D12	NIRSCWAMPLITUDE	6	12	830	n/a	10.41666666666667
S7-D12	NIRSCWAMPLITUDE	7	12	830	n/a	10.41666666666667
S8-D12	NIRSCWAMPLITUDE	8	12	830	n/a	10.41666666666667
S9-D12	NIRSCWAMPLITUDE	9	12	830	n/a	10.41666666666667
S10-D12	NIRSCWAMPLITUDE	10	12	830	n/a	10.41666666666667
S11-D12	NIRSCWAMPLITUDE	11	12	830	n/a	10.41666666666667
S12-D12	NIRSCWAMPLITUDE	12	12	830	n/a	10.41666666666667
S13-D12	NIRSCWAMPLITUDE	13	12	830	n/a	10.41666666666667
S14-D12	NIRSCWAMPLITUDE	14	12	830	n/a	10.41666666666667
S15-D12	NIRSCWAMPLITUDE	15	12	830	n/a	10.41666666666667
S16-D12	NIRSCWAMPLITUDE	16	12	830	n/a	10.41666666666667
S17-D12	NIRSCWAMPLITUDE	17	12	830	n/a	10.41666666666667
S18-D12	NIRSCWAMPLITUDE	18	12	830	n/a	10.41666666666667
S19-D12	NIRSCWAMPLITUDE	19	12	830	n/a	10.41666666666667
S20-D12	NIRSCWAMPLITUDE	20	12	830	n/a	10.41666666666667
S21-D12	NIRSCWAMPLITUDE	21	12	830	n/a	10.41666666666667
S22-D12	NIRSCWAMPLITUDE	22	12	830	n/a	10.41666666666667
S23-D12	NIRSCWAMPLITUDE	23	12	830	n/a	10.41666666666667
S24-D12	NIRSCWAMPLITUDE	24	12	830	n/a	10.41666666666667
S26-D12	NIRSCWAMPLITUDE	26	12	830	n/a	10.41666666666667
S27-D12	NIRSCWAMPLITUDE	27	12	830	n/a	10.41666666666667
S28-D12	NIRSCWAMPLITUDE	28	12	830	n/a	10.41666666666667
S110-D12	NIRSCWAMPLITUDE	110	12	830	n/a	10.41666666666667
S116-D12	NIRSCWAMPLITUDE	116	12	830	n/a	10.41666666666667
S1-D13	NIRSCWAMPLITUDE	1	13	830	n/a	10.41666666666667
S2-D13	NIRSCWAMPLITUDE	2	13	830	n/a	10.41666666666667
S5-D13	NIRSCWAMPLITUDE	5	13	830	n/a	10.41666666666667
S6-D13	NIRSCWAMPLITUDE	6	13	830	n/a	10.41666666666667
S7-D13	NIRSCWAMPLITUDE	7	13	830	n/a	10.41666666666667
S9-D13	NIRSCWAMPLITUDE	9	13	830	n/a	10.41666666666667
S10-D13	NIRSCWAMPLITUDE	10	13	830	n/a	10.41666666666667
S11-D13	NIRSCWAMPLITUDE	11	13	830	n/a	10.41666666666667
S12-D13	NIRSCWAMPLITUDE	12	13	830	n/a	10.41666666666667
S13-D13	NIRSCWAMPLITUDE	13	13	830	n/a	10.41666666666667
S14-D13	NIRSCWAMPLITUDE	14	13	830	n/a	10.41666666666667
S15-D13	NIRSCWAMPLITUDE	15	13	830	n/a	10.41666666666667
S16-D13	NIRSCWAMPLITUDE	16	13	830	n/a	10.41666666666667
S17-D13	NIRSCWAMPLITUDE	17	13	830	n/a	10.41666666666667
S18-D13	NIRSCWAMPLITUDE	18	13	830	n/a	10.41666666666667
S19-D13	NIRSCWAMPLITUDE	19	13	830	n/a	10.41666666666667
S20-D13	NIRSCWAMPLITUDE	20	13	830	n/a	10.41666666666667
S21-D13	NIRSCWAMPLITUDE	21	13	830	n/a	10.41666666666667
S22-D13	NIRSCWAMPLITUDE	22	13	830	n/a	10.41666666666667
S23-D13	NIRSCWAMPLITUDE	23	13	830	n/a	10.41666666666667
S25-D13	NIRSCWAMPLITUDE	25	13	830	n/a	10.41666666666667
S26-D13	NIRSCWAMPLITUDE	26	13	830	n/a	10.41666666666667
S27-D13	NIRSCWAMPLITUDE	27	13	830	n/a	10.41666666666667
S29-D13	NIRSCWAMPLITUDE	29	13	830	n/a	10.41666666666667
S30-D13	NIRSCWAMPLITUDE	30	13	830	n/a	10.41666666666667
S31-D13	NIRSCWAMPLITUDE	31	13	830	n/a	10.41666666666667
S1-D14	NIRSCWAMPLITUDE	1	14	830	n/a	10.41666666666667
S2-D14	NIRSCWAMPLITUDE	2	14	830	n/a	10.41666666666667
S3-D14	NIRSCWAMPLITUDE	3	14	830	n/a	10.41666666666667
S5-D14	NIRSCWAMPLITUDE	5	14	830	n/a	10.41666666666667
S6-D14	NIRSCWAMPLITUDE	6	14	830	n/a	10.41666666666667
S7-D14	NIRSCWAMPLITUDE	7	14	830	n/a	10.41666666666667
S8-D14	NIRSCWAMPLITUDE	8	14	830	n/a	10.41666666666667
S9-D14	NIRSCWAMPLITUDE	9	14	830	n/a	10.41666666666667
S10-D14	NIRSCWAMPLITUDE	10	14	830	n/a	10.41666666666667
S11-D14	NIRSCWAMPLITUDE	11	14	830	n/a	10.41666666666667
S12-D14	NIRSCWAMPLITUDE	12	14	830	n/a	10.41666666666667
S13-D14	NIRSCWAMPLITUDE	13	14	830	n/a	10.41666666666667
S14-D14	NIRSCWAMPLITUDE	14	14	830	n/a	10.41666666666667
S15-D14	NIRSCWAMPLITUDE	15	14	830	n/a	10.41666666666667
S16-D14	NIRSCWAMPLITUDE	16	14	830	n/a	10.41666666666667
S17-D14	NIRSCWAMPLITUDE	17	14	830	n/a	10.41666666666667
S18-D14	NIRSCWAMPLITUDE	18	14	830	n/a	10.41666666666667
S19-D14	NIRSCWAMPLITUDE	19	14	830	n/a	10.41666666666667
S20-D14	NIRSCWAMPLITUDE	20	14	830	n/a	10.41666666666667
S21-D14	NIRSCWAMPLITUDE	21	14	830	n/a	10.41666666666667
S22-D14	NIRSCWAMPLITUDE	22	14	830	n/a	10.41666666666667
S23-D14	NIRSCWAMPLITUDE	23	14	830	n/a	10.41666666666667
S24-D14	NIRSCWAMPLITUDE	24	14	830	n/a	10.41666666666667
S25-D14	NIRSCWAMPLITUDE	25	14	830	n/a	10.41666666666667
S26-D14	NIRSCWAMPLITUDE	26	14	830	n/a	10.41666666666667
S27-D14	NIRSCWAMPLITUDE	27	14	830	n/a	10.41666666666667
S28-D14	NIRSCWAMPLITUDE	28	14	830	n/a	10.41666666666667
S29-D14	NIRSCWAMPLITUDE	29	14	830	n/a	10.41666666666667
S30-D14	NIRSCWAMPLITUDE	30	14	830	n/a	10.41666666666667
S31-D14	NIRSCWAMPLITUDE	31	14	830	n/a	10.41666666666667
S32-D14	NIRSCWAMPLITUDE	32	14	830	n/a	10.41666666666667
S1-D15	NIRSCWAMPLITUDE	1	15	830	n/a	10.41666666666667
S2-D15	NIRSCWAMPLITUDE	2	15	830	n/a	10.41666666666667
S3-D15	NIRSCWAMPLITUDE	3	15	830	n/a	10.41666666666667
S4-D15	NIRSCWAMPLITUDE	4	15	830	n/a	10.41666666666667
S5-D15	NIRSCWAMPLITUDE	5	15	830	n/a	10.41666666666667
S6-D15	NIRSCWAMPLITUDE	6	15	830	n/a	10.41666666666667
S7-D15	NIRSCWAMPLITUDE	7	15	830	n/a	10.41666666666667
S8-D15	NIRSCWAMPLITUDE	8	15	830	n/a	10.41666666666667
S9-D15	NIRSCWAMPLITUDE	9	15	830	n/a	10.41666666666667
S10-D15	NIRSCWAMPLITUDE	10	15	830	n/a	10.41666666666667
S11-D15	NIRSCWAMPLITUDE	11	15	830	n/a	10.41666666666667
S12-D15	NIRSCWAMPLITUDE	12	15	830	n/a	10.41666666666667
S13-D15	NIRSCWAMPLITUDE	13	15	830	n/a	10.41666666666667
S14-D15	NIRSCWAMPLITUDE	14	15	830	n/a	10.41666666666667
S15-D15	NIRSCWAMPLITUDE	15	15	830	n/a	10.41666666666667
S16-D15	NIRSCWAMPLITUDE	16	15	830	n/a	10.41666666666667
S17-D15	NIRSCWAMPLITUDE	17	15	830	n/a	10.41666666666667
S18-D15	NIRSCWAMPLITUDE	18	15	830	n/a	10.41666666666667
S19-D15	NIRSCWAMPLITUDE	19	15	830	n/a	10.41666666666667
S20-D15	NIRSCWAMPLITUDE	20	15	830	n/a	10.41666666666667
S21-D15	NIRSCWAMPLITUDE	21	15	830	n/a	10.41666666666667
S22-D15	NIRSCWAMPLITUDE	22	15	830	n/a	10.41666666666667
S23-D15	NIRSCWAMPLITUDE	23	15	830	n/a	10.41666666666667
S24-D15	NIRSCWAMPLITUDE	24	15	830	n/a	10.41666666666667
S25-D15	NIRSCWAMPLITUDE	25	15	830	n/a	10.41666666666667
S26-D15	NIRSCWAMPLITUDE	26	15	830	n/a	10.41666666666667
S27-D15	NIRSCWAMPLITUDE	27	15	830	n/a	10.41666666666667
S28-D15	NIRSCWAMPLITUDE	28	15	830	n/a	10.41666666666667
S30-D15	NIRSCWAMPLITUDE	30	15	830	n/a	10.41666666666667
S31-D15	NIRSCWAMPLITUDE	31	15	830	n/a	10.41666666666667
S32-D15	NIRSCWAMPLITUDE	32	15	830	n/a	10.41666666666667
S2-D16	NIRSCWAMPLITUDE	2	16	830	n/a	10.41666666666667
S3-D16	NIRSCWAMPLITUDE	3	16	830	n/a	10.41666666666667
S4-D16	NIRSCWAMPLITUDE	4	16	830	n/a	10.41666666666667
S5-D16	NIRSCWAMPLITUDE	5	16	830	n/a	10.41666666666667
S6-D16	NIRSCWAMPLITUDE	6	16	830	n/a	10.41666666666667
S7-D16	NIRSCWAMPLITUDE	7	16	830	n/a	10.41666666666667
S8-D16	NIRSCWAMPLITUDE	8	16	830	n/a	10.41666666666667
S9-D16	NIRSCWAMPLITUDE	9	16	830	n/a	10.41666666666667
S10-D16	NIRSCWAMPLITUDE	10	16	830	n/a	10.41666666666667
S11-D16	NIRSCWAMPLITUDE	11	16	830	n/a	10.41666666666667
S12-D16	NIRSCWAMPLITUDE	12	16	830	n/a	10.41666666666667
S13-D16	NIRSCWAMPLITUDE	13	16	830	n/a	10.41666666666667
S14-D16	NIRSCWAMPLITUDE	14	16	830	n/a	10.41666666666667
S15-D16	NIRSCWAMPLITUDE	15	16	830	n/a	10.41666666666667
S16-D16	NIRSCWAMPLITUDE	16	16	830	n/a	10.41666666666667
S17-D16	NIRSCWAMPLITUDE	17	16	830	n/a	10.41666666666667
S18-D16	NIRSCWAMPLITUDE	18	16	830	n/a	10.41666666666667
S19-D16	NIRSCWAMPLITUDE	19	16	830	n/a	10.41666666666667
S20-D16	NIRSCWAMPLITUDE	20	16	830	n/a	10.41666666666667
S21-D16	NIRSCWAMPLITUDE	21	16	830	n/a	10.41666666666667
S22-D16	NIRSCWAMPLITUDE	22	16	830	n/a	10.41666666666667
S23-D16	NIRSCWAMPLITUDE	23	16	830	n/a	10.41666666666667
S24-D16	NIRSCWAMPLITUDE	24	16	830	n/a	10.41666666666667
S25-D16	NIRSCWAMPLITUDE	25	16	830	n/a	10.41666666666667
S26-D16	NIRSCWAMPLITUDE	26	16	830	n/a	10.41666666666667
S27-D16	NIRSCWAMPLITUDE	27	16	830	n/a	10.41666666666667
S28-D16	NIRSCWAMPLITUDE	28	16	830	n/a	10.41666666666667
S31-D16	NIRSCWAMPLITUDE	31	16	830	n/a	10.41666666666667
S32-D16	NIRSCWAMPLITUDE	32	16	830	n/a	10.41666666666667
S110-D16	NIRSCWAMPLITUDE	110	16	830	n/a	10.41666666666667
S116-D16	NIRSCWAMPLITUDE	116	16	830	n/a	10.41666666666667
S122-D16	NIRSCWAMPLITUDE	122	16	830	n/a	10.41666666666667
S5-D17	NIRSCWAMPLITUDE	5	17	830	n/a	10.41666666666667
S6-D17	NIRSCWAMPLITUDE	6	17	830	n/a	10.41666666666667
S9-D17	NIRSCWAMPLITUDE	9	17	830	n/a	10.41666666666667
S10-D17	NIRSCWAMPLITUDE	10	17	830	n/a	10.41666666666667
S11-D17	NIRSCWAMPLITUDE	11	17	830	n/a	10.41666666666667
S13-D17	NIRSCWAMPLITUDE	13	17	830	n/a	10.41666666666667
